id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,8.04521380071e-12,6.24365900168e-15,1.0917673883e-11,2.82213136324e-13,1.97269738251e-15,1.92652866058e-16,9.2972209792e-12,6.76967577929e-15,8.32433063859e-16,1.16039712713e-15,1.01265355354e-14,1.40903521489e-12,1.02934990701e-15,8.82364006079e-13,1.00473091557e-14,1.65880327764e-15,4.77955956063e-12,2.31622067446e-13,0.000225690586376,4.21130388591e-13,9.45929888374e-15,1.13528580309e-16,5.35383543054e-11,5.05307330267e-13,2.94607218621e-07,6.65558858026e-11,8.91797893128e-14,3.60740326499e-11,4.44752368267e-09,1.08137665489e-10,3.17942339123e-09,2.04274700725e-14,1.00242241198e-14,2.68216873806e-16,9.63276704911e-17,7.8698488427e-14,3.60363106543e-13,8.09983861667e-13,1.08629977843e-12,1.36053210364e-10,3.96150845461e-09,1.84828518322e-15,2.14565320941e-14,0.999771654606,1.20388889829e-11,8.73158090326e-16,3.55813291453e-19,7.87501438842e-14,2.69545826631e-11,1.30134068854e-07,1.41593811329e-11,2.24731716861e-18,5.05288302519e-12,1.41094531891e-11,1.833292303e-16,4.64494021791e-15,7.11184702031e-15,8.3351547886e-11,4.7481749435e-12,3.89034778784e-14,6.53991264699e-07,5.10114963213e-18,3.69697978828e-12,1.44390836093e-12,2.33252194159e-17,2.1230929612e-13,5.51024341173e-14,1.20946317198e-11,3.86970663846e-11,6.57404584103e-08,3.57395103096e-13,2.05986561141e-09,1.03577703419e-17,2.48568405442e-11,3.66889839561e-18,1.05020565811e-13,1.24502796961e-09,2.09915507199e-09,5.86330485295e-19,1.62649733092e-13,2.24052742505e-12,2.35564013093e-14,2.42494318083e-14,1.64470008642e-17,6.41144425426e-18,1.53136218983e-11,1.51044082486e-06,1.03531856699e-10,2.97166771171e-15,1.49312462394e-09,1.03736870439e-13,1.69699792413e-11,2.69927569879e-11,6.32565221449e-14,6.12552919282e-17,9.48010026036e-09,4.69321734253e-11,3.82690368284e-09,8.55033925606e-13
36,2.17063518883e-24,1.08275994959e-23,8.99172373904e-37,0.0,1.66686876267e-25,1.19827596243e-18,0.0,1.40066460999e-33,2.52303322728e-28,4.40480045475e-18,4.19627923417e-19,2.40380043361e-25,2.23682125973e-26,3.6849283287e-18,5.5589321617e-27,1.45536109682e-33,6.47803756685e-19,1.20376672443e-37,1.42609364685e-29,2.83216975207e-36,4.6049351496e-18,3.06811387878e-23,2.91901245498e-26,4.61777295352e-27,1.05414042827e-32,9.6152061718e-26,1.00894406059e-21,1.87298843389e-33,8.64115775204e-29,3.44805136104e-28,3.50093527839e-35,1.21240606844e-17,1.95023117435e-26,2.02387810757e-18,0.0,1.93914958384e-17,1.42407026502e-38,4.18072845414e-36,1.60491774682e-29,1.95854777996e-37,0.0,2.7708407073e-28,7.11273652911e-38,6.33385695153e-37,8.58880194835e-30,0.0,5.16233544801e-09,3.17000635497e-35,9.64556084918e-24,8.18744681944e-26,1.10635026847e-30,1.45145961222e-12,8.00203320742e-32,9.96297481994e-19,1.741706585e-14,6.31219359543e-23,5.57974777493e-10,0.0,0.0,2.77637358971e-36,5.35619702758e-28,2.71050685919e-29,8.098749074e-29,2.0052682899e-30,1.44273282557e-11,3.02512258458e-17,4.43339187785e-25,8.16451281691e-36,1.92393363326e-25,1.26828082191e-32,4.58716764931e-21,8.2053398611e-24,4.46100008865e-22,0.0,1.0,4.67226355261e-14,0.0,4.99924269263e-24,3.35275938956e-11,2.96743469919e-34,7.6536697702e-18,0.0,0.0,1.05137352464e-17,1.07229704014e-19,2.23797790413e-37,4.83981920959e-38,0.0,5.37464628358e-10,0.0,0.0,1.99100564426e-24,1.0287429524e-26,1.87145917127e-19,4.87893225233e-38,1.85874267457e-29,0.0,7.2495564722e-18,1.24273729032e-21
39,4.11457733119e-13,5.29596332225e-17,9.25306862781e-24,4.65292692797e-18,9.66299596134e-20,8.78251074444e-17,1.59039824748e-31,1.09979478553e-21,1.30496788918e-21,1.62167744511e-11,9.59708454742e-14,7.04992526994e-24,4.25661346338e-16,4.61660526248e-21,6.5795714021e-19,1.47917138971e-24,2.9923519221e-18,1.22821501423e-23,5.33645646021e-19,7.23061928764e-22,3.00928406108e-17,3.08945631664e-13,6.31613415286e-25,3.84387922597e-20,1.45619335896e-18,7.34204784688e-22,5.15887101926e-08,3.36378086233e-15,1.50689541318e-25,1.52532135503e-25,2.0846938571e-31,2.94733057404e-11,1.09698490468e-18,7.6364734559e-22,3.22666152902e-21,4.51282802293e-21,2.14404907812e-20,1.00702474307e-21,6.02205022168e-17,1.0711834442e-21,8.57969515852e-30,1.04606644527e-13,9.70695479479e-21,1.47254805738e-20,9.74838224876e-18,1.06142820408e-23,2.64546997641e-07,2.33363373115e-23,4.81431504363e-15,2.44709606594e-20,1.52709586895e-19,1.84008275284e-09,4.1535459205e-20,1.66988352779e-19,1.83644516483e-07,5.76702671651e-19,9.29258892057e-11,5.93410649265e-28,2.62818256024e-23,5.46253301307e-17,1.29212474695e-19,1.97942613283e-16,2.45835563422e-17,7.36737279947e-17,5.30955557299e-10,3.68878972506e-13,4.02287255437e-18,4.93267081945e-25,6.58060203551e-11,2.32209324263e-20,3.58116617874e-21,1.46776561573e-18,3.26653597427e-16,3.65241114797e-21,4.94048635336e-10,0.999999523163,3.98347617518e-17,2.79059689624e-16,1.97878085445e-12,7.37753906504e-21,6.87015982722e-17,1.60753456294e-20,1.26200288921e-22,3.52892104427e-10,3.53304390617e-17,8.78774744623e-15,2.22353610647e-22,7.40131487991e-25,2.79989156859e-11,5.23113748887e-29,9.70091222123e-23,3.03058296924e-18,1.09313287967e-19,5.76143833599e-20,3.51428027502e-24,3.68270450533e-19,1.85352050857e-17,2.59183570873e-13,2.95121137055e-19
41,3.71160985993e-15,2.87623555886e-14,6.65480381796e-16,1.62381447264e-13,2.96851484332e-15,2.03517367243e-17,2.05151814095e-18,4.14596810117e-14,9.2730774448e-11,1.07078054666e-18,0.999999523163,4.57613361402e-15,9.16409396284e-12,4.67285365929e-16,1.57470249947e-12,5.17132937238e-17,7.95773494842e-14,1.21461819756e-17,3.2966294667e-16,3.07377504503e-20,2.61692604435e-13,7.2534689366e-10,1.96551454312e-15,9.53782673256e-19,1.52913034552e-19,1.43824602022e-14,2.13092703205e-11,1.47012700628e-15,2.68553574696e-15,1.74655000807e-17,8.94443048273e-13,1.70233249719e-07,6.41719576783e-12,2.84615924002e-15,8.05931996978e-16,6.32516122812e-11,2.53229562834e-15,5.47405223391e-23,3.23602639344e-23,8.5886082222e-21,1.05613373256e-22,4.74636318201e-18,1.56653595223e-16,2.58236734574e-16,1.23036386634e-10,1.32980627378e-12,8.94957281616e-08,6.50074586682e-23,1.29460703842e-18,1.33071539898e-11,2.23401527718e-18,6.79838629836e-10,2.5628874023e-12,8.04555833136e-16,2.86067386757e-19,4.10720055725e-16,7.30047871656e-14,3.07786546174e-23,4.61328243595e-19,2.13354364524e-17,9.03436738863e-19,1.26202060974e-17,5.5165028158e-15,5.26910178991e-17,6.33494678937e-09,7.41627108507e-16,4.35265582258e-12,2.48826643223e-15,1.42156328375e-10,6.22122457174e-14,6.41559752812e-18,2.60519243522e-17,1.49090884714e-17,3.64136108419e-12,4.30435662157e-13,3.03647666906e-12,1.71020981618e-24,1.41473997184e-16,1.44818525305e-15,1.34130637153e-10,3.33873391174e-13,8.4593763201e-13,1.44434864958e-18,1.63549104815e-11,2.25547424975e-14,1.33179221443e-22,9.11698089426e-17,9.43664918223e-24,8.38033815113e-15,5.71061144777e-19,6.07463548288e-16,3.91329031896e-13,2.28634746691e-07,2.89864807712e-08,4.54731086119e-10,6.15635192767e-17,7.65722912838e-18,1.54830380626e-15,4.5646070838e-16
44,5.23756271664e-17,2.2050795481e-16,2.85257938829e-19,1.49495225227e-11,5.41068996449e-17,2.53815304481e-19,2.79759532597e-13,1.84120717262e-13,4.6453621462e-16,7.487138626e-17,1.59701193242e-11,1.30744623027e-12,1.06456642113e-10,4.83134094797e-13,2.03339558733e-12,1.10794281193e-15,1.33404053112e-22,7.51381734609e-10,1.07067624746e-16,1.76436383887e-17,3.02060920764e-13,8.45920647824e-20,6.3795201218e-14,6.10536404419e-12,5.87157394509e-15,9.87921157099e-14,2.18240573183e-12,1.32097873508e-17,5.43917411111e-10,9.3149843748e-16,7.11247629803e-13,5.66771582576e-17,2.11940410419e-19,1.34383208568e-14,2.66609542603e-13,3.15425805135e-17,4.6280882772e-13,1.56937668897e-18,2.57767329429e-17,2.85448859145e-16,4.52268875901e-21,1.35633519724e-16,7.44015625613e-18,1.84257635056e-14,2.41980637586e-20,2.01271829064e-11,2.7535924387e-13,3.68473427213e-17,3.52050149015e-13,5.52483774573e-18,9.44059717553e-13,1.78646263068e-17,0.999996423721,3.19654098746e-08,9.42914196971e-15,9.95999954062e-14,6.4098256686e-19,1.71618691744e-21,8.4255373115e-16,1.39615328965e-16,2.3369522463e-13,3.65885999019e-19,7.13842804312e-11,1.47358186309e-14,4.21887622493e-13,9.52105266779e-16,5.33810571701e-13,8.85045827163e-16,3.9516543385e-15,1.93760957799e-12,1.1564776304e-14,3.78710124783e-14,2.09632389203e-22,1.78621614028e-11,1.71718575807e-17,2.44789790075e-15,4.57960481129e-18,1.25319252207e-20,9.59842184833e-19,3.61163870366e-06,9.62282198369e-11,5.20225695855e-10,2.04231368868e-18,6.16055340422e-12,9.33046644704e-21,3.59432640903e-18,2.59477352799e-11,5.27415032134e-18,2.14990638928e-20,1.3304044168e-18,2.34949630814e-18,4.54274326489e-11,1.40164424511e-09,9.305471671e-11,1.64246316505e-15,4.25496828024e-20,1.17261733656e-09,4.78895064532e-22,4.12595550783e-15
46,2.70663537156e-13,7.73366939065e-13,4.50583581029e-19,6.31253878921e-14,5.05952981131e-15,7.57685336998e-14,2.5040421843e-19,1.07597476942e-16,1.54029202602e-17,2.61614688246e-12,2.45269779953e-06,6.29892112522e-15,9.37962596481e-10,3.43696798181e-14,8.25081669653e-11,1.06106927918e-15,3.00292729322e-14,1.45414112386e-18,3.68108009352e-11,3.12358600965e-22,1.29201915833e-09,1.1582469428e-09,1.49673953787e-10,2.00306403408e-11,4.35980970022e-14,5.79279522128e-08,1.36425393205e-09,1.20438891065e-12,2.99823881e-11,4.22199676207e-15,9.12707262181e-19,3.62353688388e-07,1.98868851074e-12,2.50475085117e-10,6.50540866313e-18,4.21536111572e-10,2.21239720337e-13,5.14181809942e-21,3.60323911469e-17,1.21982000556e-17,5.49363227434e-25,3.54933443747e-12,1.50936238081e-21,4.42586403995e-15,4.14267849625e-13,1.15694070331e-15,0.964218437672,9.00099001882e-23,5.27786907061e-13,1.76140806313e-14,7.92452261716e-15,0.0336331576109,1.53042933881e-09,1.37556174784e-10,1.4974011614e-11,1.0410272938e-14,2.93640209748e-06,3.61092993541e-25,1.17493275429e-20,1.49159378577e-16,5.754118515e-09,1.27351124446e-19,2.16476547799e-09,2.0631995442e-17,1.90162381841e-06,1.33253490731e-06,1.2258184745e-10,2.02323763714e-19,3.99361973883e-14,1.16435117619e-17,7.42343062021e-11,2.75089494369e-13,3.24479809341e-13,1.73822265676e-18,0.00213445071131,1.57783119903e-06,4.40598505534e-23,7.29923399501e-10,3.61950958094e-09,3.51346424177e-10,5.20095433387e-08,1.33696788817e-18,7.38407431694e-22,5.15406428647e-09,4.74586373036e-17,1.02441252383e-18,1.12155505491e-15,6.44974897541e-22,1.62286369232e-06,4.05013243521e-25,8.01240291147e-22,6.57596160636e-07,1.24744303776e-09,7.99151621322e-07,1.55625628097e-17,3.42006704871e-16,1.56977919506e-17,3.69459058902e-08,1.56762115496e-14
47,1.76554743048e-11,1.12890068387e-12,1.31606933684e-10,5.21623206851e-08,5.56413317249e-15,2.59962898782e-14,1.2683933015e-08,4.63942578799e-10,1.42240319523e-09,3.35566064864e-17,6.02057683222e-12,1.36600103431e-16,2.67747087522e-12,7.16725483352e-15,5.85541382701e-15,5.13721010176e-13,7.08401645581e-17,2.63460742111e-09,1.49197016123e-18,4.15198170983e-12,1.83872361781e-12,3.16615224681e-16,3.24057864961e-17,1.30141583087e-15,1.45741975762e-18,5.76058891208e-15,1.32342270476e-09,9.2783236877e-14,2.89175665835e-13,2.72131465582e-13,3.81412956774e-12,5.76217011883e-08,1.60168767138e-08,7.94535048865e-10,1.90920701471e-09,7.38472506348e-17,4.31037641135e-08,5.77409561137e-12,1.79743177807e-12,2.27150173671e-10,9.20466813881e-09,1.34341782143e-09,2.50380185335e-12,1.72140557695e-14,7.41996253936e-14,0.99999833107,7.52842968223e-15,6.74009947247e-13,4.02578530679e-14,6.41552622184e-15,8.75092887043e-10,2.3594562068e-11,8.59972232314e-11,3.04434517146e-14,2.41442215283e-16,1.31260291265e-13,1.03795708938e-19,1.20455505108e-14,3.11586745738e-07,3.37717187548e-09,4.56914533986e-10,3.10266368634e-16,1.55565488758e-15,1.92744888247e-14,8.62923556395e-14,8.96912752402e-12,4.60920516842e-15,5.72529315505e-16,1.14578685081e-11,8.55563050961e-11,5.22747003783e-18,1.44761969339e-12,1.25319202834e-17,7.09007031145e-14,5.02151935338e-17,3.74673873823e-17,2.62359144826e-12,9.93105102497e-18,5.14405904076e-15,1.1086201539e-06,1.17540846847e-11,7.31592897374e-10,2.37352804078e-09,2.45464347633e-12,5.31868700193e-08,5.91104368144e-13,1.43102110023e-13,7.11155364198e-13,6.43381726679e-20,6.67561370223e-14,7.51817080813e-11,8.60244899403e-14,1.01761217508e-10,5.53796027794e-15,7.78137021484e-09,2.61708510867e-15,2.7612696404e-14,5.96112878315e-18,3.26339026431e-18
51,1.5278183163e-09,1.71324204823e-11,5.40050885955e-11,1.75739432962e-06,6.13118800522e-12,3.25055246256e-16,1.57779483922e-11,9.79044853011e-06,1.48251644294e-09,2.24025510057e-14,2.61915662492e-08,7.10239972303e-14,1.04999661743e-10,2.75251784188e-15,3.11126054136e-17,4.33274157654e-14,3.60508360835e-15,5.6459942277e-10,6.07433482853e-13,5.75506222539e-12,1.49231450493e-14,2.74582467224e-13,7.78572144567e-16,4.94609600604e-15,2.10092555332e-12,1.4822383704e-14,1.31956867655e-09,2.54317725733e-12,1.0757076653e-12,2.39284351204e-15,3.0007833024e-11,2.2996199129e-13,7.24452775547e-10,4.66133273735e-18,2.51109619209e-11,1.47001577577e-11,2.45577856824e-14,6.24577658405e-15,1.22022494355e-16,1.09218896526e-16,9.2788097152e-16,5.26145780725e-15,2.70168936112e-08,6.55213557021e-12,4.38494171529e-11,1.32330826852e-10,2.7515913268e-17,4.23552320061e-14,1.43608202044e-13,2.70830476101e-11,2.01643731687e-15,7.72085685371e-17,3.8557507881e-11,1.55613125467e-13,6.15325390467e-14,2.54013146237e-13,3.64995734925e-16,1.93386261594e-15,3.31545346732e-09,6.2175958826e-11,1.30842017925e-14,2.18524746742e-07,1.44855091463e-11,9.32500951456e-12,7.24870108382e-10,2.23086080858e-11,7.99296739906e-11,1.03803135521e-13,1.23383728123e-07,9.73648965896e-08,9.49076361663e-14,4.72108394045e-11,1.46210563239e-18,0.99983227253,6.33777965896e-20,1.11817126738e-11,2.18147125364e-10,9.93773443753e-19,1.27410345408e-19,9.09337813382e-11,3.1071957507e-11,0.000154140943778,3.02512485548e-12,1.31847234953e-12,3.50553816557e-17,2.03041805591e-09,2.18523688034e-09,3.93843941834e-12,5.12467532704e-16,8.9860957217e-12,4.70839989219e-09,1.30791119715e-14,1.98397476225e-08,1.66849346839e-11,2.47023269895e-11,2.15655689514e-15,1.53717724061e-06,1.22505552117e-18,3.61367359647e-12
52,4.69832246025e-12,4.86287008925e-13,1.13502330229e-14,3.3499123224e-18,1.05367912516e-17,2.01096188414e-15,3.97729722421e-12,2.44534947846e-09,2.06109948553e-10,4.22603549377e-11,8.23816871925e-13,1.51052074671e-06,5.03370240455e-13,0.999989509583,8.05139732662e-10,3.6281971893e-14,1.83141560728e-13,3.62296646017e-08,2.7475282249e-14,7.67115870826e-10,5.14521369954e-10,3.92146359754e-20,1.89828031766e-11,1.26871321227e-16,1.04950029143e-15,9.06621979791e-17,4.56671332694e-12,1.47446826023e-18,3.81116041503e-11,4.6526438301e-13,2.06292326971e-11,5.36274421137e-13,1.98588229736e-14,2.15806803538e-08,1.67746260651e-21,1.3818766552e-13,1.06220599243e-18,5.66702213142e-19,8.2397826553e-18,2.48738380074e-18,1.26585070413e-17,3.09173736959e-12,2.09054084129e-17,2.92121639649e-14,3.04440847532e-12,1.70379372909e-14,4.24545300174e-13,3.55468654512e-09,9.40899440138e-07,2.12639008623e-08,9.47560606368e-12,2.2072417155e-18,1.10949494037e-09,7.90842113929e-06,9.6597736754e-11,1.54838589866e-11,1.23639652305e-15,2.06751323418e-14,3.28494369594e-18,5.45658211031e-18,8.31137329099e-12,9.33988344595e-19,5.07534433995e-15,5.13396237415e-13,1.16400707568e-14,1.56543040249e-12,6.06774275227e-16,3.81921404224e-12,1.18804488816e-11,8.90945357854e-13,1.78674804986e-12,6.22980052961e-12,1.63961879864e-19,2.02980361589e-17,1.3849283699e-11,3.47237971883e-14,4.87953972592e-20,3.78980455348e-15,3.95455667995e-13,8.25417547355e-14,8.15113097019e-08,3.89902235813e-16,1.41566045843e-15,1.05727330103e-12,9.20887064521e-13,1.83707963215e-17,1.11938387448e-08,4.16164065828e-20,1.0410946541e-15,5.15680349849e-15,1.93536754864e-17,7.13340714623e-12,1.70579794734e-09,1.09031639273e-09,1.09539545877e-14,5.08604658389e-10,1.73286535044e-20,2.76028952799e-16,8.93690632608e-09
53,7.05053446182e-11,3.93411908953e-12,1.73065970306e-16,9.8546466679e-17,5.80791692517e-10,6.18078033199e-08,9.32171770329e-11,1.16279353157e-14,2.88886688009e-12,1.39269431543e-07,1.64579814553e-15,8.73921432182e-13,8.2575739661e-19,1.04659602721e-15,1.50744243396e-16,2.69529678524e-14,3.56834760308e-13,2.45445822387e-16,2.27875524006e-10,1.49097820458e-15,1.61994414194e-13,1.03478795366e-18,5.40442899307e-19,6.1132930078e-16,9.34498856878e-14,1.5339882083e-15,9.12378245871e-13,5.44941417671e-19,6.28157734162e-11,1.13217426396e-17,7.04634598897e-17,2.01429629551e-17,1.66442728938e-18,5.7781543637e-16,2.04224056075e-19,2.3012516337e-08,3.40339055817e-16,1.70368451611e-17,8.26470851883e-16,1.60621186883e-18,7.20787737438e-20,3.6471652073e-19,1.94737109738e-15,3.29518964198e-12,1.22340202848e-17,1.32758584022e-16,6.97922590709e-17,2.44997063273e-14,2.40752106835e-13,4.12228295943e-09,4.43245765212e-18,8.92302556946e-17,1.19609850707e-15,1.80946850927e-13,1.1122580721e-13,1.47899162959e-15,3.87230768013e-15,6.07076959425e-22,8.93510416416e-20,6.76214861883e-10,1.70201838192e-13,2.31237112791e-11,7.26234203749e-17,3.17742943068e-10,3.93428936898e-17,1.83266774855e-16,7.31477999437e-17,1.09383339825e-19,1.44108781576e-14,1.14405679374e-10,3.89793839567e-12,0.999736130238,1.45344196599e-16,1.92492341511e-10,2.22777897229e-16,4.75294665957e-15,2.00832449629e-12,1.15446540834e-16,6.78151220075e-13,7.15490715779e-17,0.000263629830442,2.17019436382e-17,3.58880078433e-11,4.5013019589e-16,1.00068948845e-16,6.56300400841e-18,1.33869255974e-16,1.35877107664e-19,2.72246050717e-16,7.00118619763e-13,1.42014822956e-14,2.09180689085e-16,1.4484247135e-12,4.14106379396e-12,2.93007638891e-19,1.44793499452e-17,3.45394307265e-15,1.4137285688e-19,4.06147813339e-20
57,4.47140646043e-16,1.73436587546e-19,9.42572842694e-14,1.46549973539e-19,1.27695464226e-19,6.07348860874e-13,1.45345100966e-20,5.48882829892e-19,2.85342455038e-21,8.71727413561e-14,5.06730346942e-18,1.030803472e-22,1.18479392657e-19,5.93041596687e-22,7.47569401087e-24,5.73694960226e-18,2.26535087782e-23,1.03832363379e-18,1.91637498547e-17,2.06459451802e-22,1.4717688597e-19,4.37164159641e-17,1.2699823498e-21,6.47113520538e-15,1.05525253452e-14,3.46115148071e-20,8.95840467983e-16,3.42743628617e-13,1.81362798315e-15,1.81465135776e-16,5.48301011729e-19,4.93650998115e-19,4.5550481615e-21,1.13224247986e-20,1.02804361703e-13,2.18906268446e-16,6.2707758483e-21,9.84429822815e-14,6.7087259142e-13,5.37390664886e-18,2.47387645832e-19,2.71864540543e-22,2.62717375632e-10,2.15005463555e-19,1.3302576336e-17,6.41768891092e-23,6.42276858949e-20,4.76086741923e-20,4.52695807402e-18,7.36630474386e-18,8.22647224568e-22,6.26504693432e-18,1.70248673855e-21,1.02497436042e-19,4.18971080052e-09,6.47555205868e-16,8.77896445572e-17,5.91713505303e-20,7.12005018037e-20,1.80601491878e-13,3.48624720345e-21,1.0,9.7046572235e-15,1.13364887883e-17,3.2127449352e-15,7.01859760915e-21,2.73327855575e-13,1.92966096195e-16,1.95751314463e-11,1.67235084288e-12,1.87752959881e-12,1.90747829858e-12,9.16644020684e-16,7.65201860209e-11,1.08311326676e-19,7.50570666817e-14,1.41477514383e-13,8.05589957794e-19,6.33123006872e-20,9.08156618514e-20,4.31850905134e-14,3.3685115244e-13,1.34236008006e-16,2.26183472603e-17,1.00651498494e-20,1.76630874728e-18,1.00835636653e-19,4.51915703706e-19,1.44365052982e-17,1.96925450558e-21,3.11596560186e-12,4.40627278131e-21,6.26967563347e-21,3.94427891905e-20,2.14754685716e-26,1.39403539089e-23,3.67487124064e-10,7.07072765823e-22,2.40941711662e-19
59,3.28034754915e-09,4.64672969082e-18,1.24818011482e-09,1.49894707757e-10,2.10463983498e-19,1.58373127692e-15,2.22404516586e-19,2.0022081798e-14,4.0309607264e-19,1.2211649606e-13,6.72194244711e-10,8.89762037131e-18,7.84776974308e-13,2.28710930403e-13,1.0636616946e-20,7.20983261221e-17,3.31593132925e-18,4.60452954655e-15,1.92656481046e-12,5.6456432411e-12,6.01892992912e-13,3.37412165231e-15,3.46124597896e-15,1.5390654029e-11,2.06151443138e-10,7.55287579424e-16,2.06461276573e-16,2.23780238961e-15,9.38592411258e-13,2.91790480667e-11,1.21916546303e-10,2.70475274122e-11,3.61262604033e-12,7.56738557451e-15,2.2080556513e-15,6.56307464963e-17,6.10705274899e-19,2.76441924907e-11,1.40981128681e-12,6.96667387407e-14,1.5700523301e-15,2.1271461642e-16,3.68720692542e-14,1.38369940506e-11,7.9142144227e-12,3.50405057719e-15,6.97701546873e-15,3.98625648142e-15,3.12483350827e-12,2.59011492809e-11,1.70095936034e-12,9.47743510322e-17,1.76362342699e-13,4.86524820431e-10,3.73856601072e-05,4.71018529424e-06,1.1422321422e-11,7.47936936452e-14,2.03199812606e-17,5.38638618842e-14,4.27242876494e-12,3.83971165974e-09,9.99072057858e-15,4.11649409687e-17,1.43710349176e-10,5.22511584222e-07,9.52905779088e-17,2.66627536022e-11,0.999795973301,0.000158324168297,1.02441717331e-08,2.28520696967e-14,1.4436067901e-13,3.8433890944e-13,1.26267574142e-14,4.90083529314e-10,3.20847437507e-09,6.47393422575e-16,1.66966541061e-18,7.16496089889e-14,7.27887531065e-14,2.42632892944e-11,3.92562131026e-16,5.4450966678e-15,1.73738749624e-13,1.33226082943e-10,2.00809859052e-06,1.19537935106e-10,4.15605482361e-15,1.73666265203e-16,1.00206852949e-06,9.96932050293e-16,2.01278681222e-11,5.86413675865e-13,6.65397849023e-17,1.44722568715e-18,6.75509474746e-12,5.83892929531e-15,6.90715467044e-08
62,2.89115004477e-20,9.76959757032e-20,3.76513544734e-13,3.66794295031e-19,5.1823802417e-21,1.01372216567e-17,7.56347058822e-16,1.9456933104e-16,7.29838515056e-20,3.76434250821e-22,2.53551111554e-26,6.70118272028e-20,5.75625062512e-22,1.01189240973e-14,2.31063619014e-18,4.95811508169e-13,1.59215165957e-18,6.98031771273e-11,3.19091538737e-17,8.24679086032e-17,1.05467680113e-22,1.25621774129e-19,7.0238650728e-16,1.09858038099e-19,4.67437954696e-20,2.33119530932e-17,5.9218827854e-18,1.54799309764e-13,1.21418174993e-12,8.97240560929e-13,2.19070844301e-16,2.56472576704e-17,4.31094771527e-17,8.36815069491e-20,1.11123141735e-15,1.02658994755e-20,1.75185251505e-13,8.02920993581e-11,5.05881203594e-08,7.50540324335e-11,5.55237100741e-09,6.41519090267e-16,2.87212148595e-13,8.66587391056e-16,3.75515590845e-11,1.52808460042e-15,7.57068548563e-24,1.58650276872e-16,4.28636473465e-18,1.04828797552e-13,1.74644868879e-12,1.1733510137e-20,4.45940338369e-21,2.48519726511e-20,3.92837701801e-20,7.51544962175e-21,3.51462418367e-20,1.0,3.33914970327e-13,4.13155498788e-18,9.960312089e-12,6.02496810129e-18,2.89091775692e-13,1.68423534924e-17,3.37533891376e-22,8.71039158425e-22,1.37894094489e-15,1.87890605852e-11,1.8460223347e-15,8.32947636374e-15,2.82150478953e-21,2.28383955012e-17,3.27155970683e-18,2.37582319229e-17,5.17145402591e-23,5.32234727928e-20,4.21004470367e-15,4.411338482e-12,3.10441000011e-23,1.47746865111e-17,5.29277893987e-23,9.32073069925e-18,4.46889752237e-17,1.09608606955e-18,1.00354961431e-16,1.83057203684e-17,3.29998140901e-14,6.40029695909e-11,5.34641055318e-16,7.24700681409e-12,1.73982697356e-18,9.84878543151e-18,3.99344503847e-24,7.44117848664e-25,1.12184788595e-18,6.77991690567e-12,1.19157528248e-18,2.22608034036e-17,6.60327569639e-22
